,loan_column1,id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_column1,visit_id,visit_timestamp,referrer,campaign_name
8661,12303,34627038,36178171,1523768779,20000,Home purchase,ACCEPTED,7.0,0,Λέων Καρυπίδης,842-97-8595,1982-10-24,M,Ηγουμενίτσα,56894,0,0,0,,
8662,12318,90883963,84389616,1524343255,240000,Refinance existing loans,REJECTED,6.7,8777663,Τσαμπίκα Μάντου,236-27-4627,1987-04-17,M,Κοζάνη,ΤΚ 02372,9220,8777663,1513497969,Google,display2
8663,12318,90883963,84389616,1524343255,240000,Refinance existing loans,REJECTED,6.7,8777663,Τσαμπίκα Μάντου,236-27-4627,1987-04-17,M,Κοζάνη,ΤΚ 02372,9221,8777663,1564661915,Twitter,display2
8664,12336,60168823,68603993,1523683695,260000,Refinance existing loans,ACCEPTED,8.7,0,Θεοδόσιος Πάνος,005-34-1536,1994-10-27,M,Καρπενήσι,05642,0,0,0,,
8665,12340,2147378,30339381,1522584310,30000,home purchase,REJECTED,6.7,0,Ράλλης-Δημήτρης Πιπερίγκος,905-04-8343,1991-03-27,F,Πύργος,097 93,0,0,0,,
8666,12345,8009298,42760736,1523850887,40000,Buying a pet,REJECTED,7.0,0,Λουλουδένια Δούβαλη,027-07-3654,1987-11-15,F,Καβάλα,ΤΚ 99950,0,0,0,,
8667,12349,23845008,12040249,1522973358,40000,buying a pet,ACCEPTED,8.7,0,Βασιλεία Κουτουζίδου,556-75-7339,1975-01-07,M,Ζάκυνθος,ΤΚ 492 59,0,0,0,,
8668,12370,10329618,25561542,1523455240,240000,Refinance existing loans,ACCEPTED,6.7,0,Βελισσαρία Μαρτζούκου,934-58-0642,1982-11-30,F,Δράμα,55056,0,0,0,,
8669,12386,53398580,62033456,1523902204,210000,home purchase,ACCEPTED,7.0,0,Φωτεινή-Ξανθή Κουθούρη,885-48-5766,1974-02-23,M,Πύργος,27563,0,0,0,,
8670,12407,35058631,96744373,1524474352,30000,home purchase,REJECTED,8.7,0,Θεοδώρα Βαρσάμου,428-36-6550,1989-06-02,M,Αλεξανδρούπολη,120 31,0,0,0,,
8671,12421,75973416,88084032,1523319928,100000,Buying a pet,REJECTED,8.7,99829485,Λαέρτης Αραμπατζής,996-71-2276,1985-05-01,M,Λάρισα,ΤΚ 700 32,9274,99829485,1564515762,Twitter,display3
8672,12421,75973416,88084032,1523319928,100000,Buying a pet,REJECTED,8.7,99829485,Λαέρτης Αραμπατζής,996-71-2276,1985-05-01,M,Λάρισα,ΤΚ 700 32,9275,99829485,1569807338,Google,display2
8673,12421,75973416,88084032,1523319928,100000,Buying a pet,REJECTED,8.7,99829485,Λαέρτης Αραμπατζής,996-71-2276,1985-05-01,M,Λάρισα,ΤΚ 700 32,9276,99829485,1549269295,Facebook,display3
8674,12421,75973416,88084032,1523319928,100000,Buying a pet,REJECTED,8.7,99829485,Λαέρτης Αραμπατζής,996-71-2276,1985-05-01,M,Λάρισα,ΤΚ 700 32,9277,99829485,1525440776,Twitter,display1
8675,12421,75973416,88084032,1523319928,100000,Buying a pet,REJECTED,8.7,99829485,Λαέρτης Αραμπατζής,996-71-2276,1985-05-01,M,Λάρισα,ΤΚ 700 32,9278,99829485,1558060132,Facebook,display2
8676,12428,57792569,70078285,1522676064,230000,Buying a pet,ACCEPTED,14.0,44920119,Πολύβια Τζιρατούδη,792-31-2573,1994-03-29,M,Σέρρες,ΤΚ 89683,9287,44920119,1541176905,Facebook,display3
8677,12428,57792569,70078285,1522676064,230000,Buying a pet,ACCEPTED,14.0,44920119,Πολύβια Τζιρατούδη,792-31-2573,1994-03-29,M,Σέρρες,ΤΚ 89683,9288,44920119,1521112275,Twitter,display1
8678,12428,57792569,70078285,1522676064,230000,Buying a pet,ACCEPTED,14.0,44920119,Πολύβια Τζιρατούδη,792-31-2573,1994-03-29,M,Σέρρες,ΤΚ 89683,9289,44920119,1520923386,Twitter,display2
8679,12442,52283070,33781372,1522628175,290000,Refinance existing loans,REJECTED,14.0,0,Κυδωνία Βραδή,948-27-8618,1970-12-26,F,Κόρινθος,ΤΚ 077 71,0,0,0,,
8680,12461,41251647,82494660,1524069245,120000,home purchase,REJECTED,14.0,1419011,Ακρίτας Δέλιος,115-14-8603,1990-10-20,F,Ηγουμενίτσα,42282,9308,1419011,1536104134,Facebook,display3
8681,12461,41251647,82494660,1524069245,120000,home purchase,REJECTED,14.0,1419011,Ακρίτας Δέλιος,115-14-8603,1990-10-20,F,Ηγουμενίτσα,42282,9309,1419011,1523465113,Twitter,display2
8682,12461,41251647,82494660,1524069245,120000,home purchase,REJECTED,14.0,1419011,Ακρίτας Δέλιος,115-14-8603,1990-10-20,F,Ηγουμενίτσα,42282,9310,1419011,1557581189,Twitter,display3
8683,12461,41251647,82494660,1524069245,120000,home purchase,REJECTED,14.0,1419011,Ακρίτας Δέλιος,115-14-8603,1990-10-20,F,Ηγουμενίτσα,42282,9311,1419011,1526082063,Google,display2
8684,12523,78374605,78789808,1523940205,280000,Refinance existing loans,REJECTED,7.0,0,Φιλίππα Καραγιάννη,290-54-4611,1987-09-29,M,Αργοστόλι,75343,0,0,0,,
8685,12557,41184599,54440903,1524461726,70000,Buying a pet,REJECTED,14.0,0,Φωκάς Φουντζούλας,145-14-2585,1980-09-29,F,Χαλκίδα,09133,0,0,0,,
8686,12587,59137199,32123118,1523771716,90000,Refinance existing loans,REJECTED,6.7,0,Ηλιάνα Καλλιάνταση,342-35-9865,1990-02-13,F,Κατερίνη,05324,0,0,0,,
8687,12676,75738272,38442517,1524965379,20000,Refinance existing loans,ACCEPTED,6.7,55399943,Παναγής Χιτός,941-85-8392,1995-10-10,M,Βόλος,96958,9476,55399943,1555994667,Twitter,display1
8688,12676,75738272,38442517,1524965379,20000,Refinance existing loans,ACCEPTED,6.7,55399943,Παναγής Χιτός,941-85-8392,1995-10-10,M,Βόλος,96958,9477,55399943,1519143407,Google,display1
8689,12677,85285806,17699109,1522664379,300000,Refinance existing loans,ACCEPTED,7.0,74795971,Μιχάλης Γουργουλής,343-19-3937,1978-02-03,M,Σπάρτη,ΤΚ 36973,9478,74795971,1560401496,Google,display1
8690,12677,85285806,17699109,1522664379,300000,Refinance existing loans,ACCEPTED,7.0,74795971,Μιχάλης Γουργουλής,343-19-3937,1978-02-03,M,Σπάρτη,ΤΚ 36973,9479,74795971,1532557988,Google,display2
8691,12691,46310071,17830563,1523759841,80000,Buying a pet,ACCEPTED,6.7,0,Μαρτίνος-Ρήγας Βιδαλάκης,995-67-3282,1981-04-09,F,Δράμα,071 85,0,0,0,,
8692,12692,8043326,56212505,1523958398,200000,home purchase,ACCEPTED,6.7,0,Αικατερίνη Ρωμαίου,991-63-1086,1989-03-06,F,Αγ. Νικόλαος,849 97,0,0,0,,
8693,12694,14257130,57200575,1522759795,30000,Refinance existing loans,REJECTED,7.0,0,Σωζούσα Γαλανοπούλου,161-87-8603,1978-08-29,F,Χίος,02638,0,0,0,,
8694,12710,98002634,85532716,1524260509,170000,buying a pet,REJECTED,8.7,0,Φώτιος Μπίλλας,737-99-6852,1977-10-03,M,Πύργος,ΤΚ 80682,0,0,0,,
8695,12795,6199863,56965594,1524502615,170000,Refinance existing loans,REJECTED,8.7,0,Κατερίνα Παπαευαγγελίου,437-13-4456,1993-10-28,M,Αργοστόλι,705 20,0,0,0,,
8696,12797,65412971,18669841,1523345641,240000,home purchase,REJECTED,7.0,75391662,Χαρίτος Γκίκας,971-79-9035,1992-11-27,M,Χανιά,ΤΚ 420 80,0,0,0,,
8697,12803,22789752,94813676,1522693527,220000,Buying a pet,ACCEPTED,6.7,0,Περικλής Κωτσίδης,863-37-4935,1981-10-24,F,Ξάνθη,ΤΚ 240 35,0,0,0,,
8698,12814,76700334,76486139,1524910959,90000,home purchase,ACCEPTED,6.7,93459206,Χαράλαμπος Φουντζούλας,462-77-6434,1970-10-24,M,Λιβαδιά,598 66,9573,93459206,1514154113,Twitter,display1
8699,12814,76700334,76486139,1524910959,90000,home purchase,ACCEPTED,6.7,93459206,Χαράλαμπος Φουντζούλας,462-77-6434,1970-10-24,M,Λιβαδιά,598 66,9574,93459206,1568502282,Facebook,display1
8700,12836,4756886,21993676,1523758857,220000,Refinance existing loans,REJECTED,8.7,46298632,Οδυσσεύς Ζουκής,368-27-1971,1996-03-06,F,Σπάρτη,12720,9596,46298632,1566448763,Facebook,display2
8701,12836,4756886,21993676,1523758857,220000,Refinance existing loans,REJECTED,8.7,46298632,Οδυσσεύς Ζουκής,368-27-1971,1996-03-06,F,Σπάρτη,12720,9597,46298632,1549534354,Google,display1
8702,12836,4756886,21993676,1523758857,220000,Refinance existing loans,REJECTED,8.7,46298632,Οδυσσεύς Ζουκής,368-27-1971,1996-03-06,F,Σπάρτη,12720,9598,46298632,1561416939,Facebook,display2
8703,12836,4756886,21993676,1523758857,220000,Refinance existing loans,REJECTED,8.7,46298632,Οδυσσεύς Ζουκής,368-27-1971,1996-03-06,F,Σπάρτη,12720,9599,46298632,1541113183,Facebook,display1
8704,12836,4756886,21993676,1523758857,220000,Refinance existing loans,REJECTED,8.7,46298632,Οδυσσεύς Ζουκής,368-27-1971,1996-03-06,F,Σπάρτη,12720,9600,46298632,1533372282,Facebook,display1
8705,12840,66484279,61831871,1524595438,230000,Buying a pet,REJECTED,8.7,0,Χαρίλαος Χαραλάμπους,613-50-9697,1993-09-08,M,Άρτα,ΤΚ 41723,0,0,0,,
8706,12885,39749167,39707455,1523695298,200000,Buying a pet,REJECTED,6.7,32352667,Ιερεμίας Ντουλιάς,454-54-0175,1976-11-22,M,Μυτιλήνη,ΤΚ 425 62,9623,32352667,1524311258,Twitter,display2
8707,12885,39749167,39707455,1523695298,200000,Buying a pet,REJECTED,6.7,32352667,Ιερεμίας Ντουλιάς,454-54-0175,1976-11-22,M,Μυτιλήνη,ΤΚ 425 62,9624,32352667,1523294297,Google,display3
8708,12885,39749167,39707455,1523695298,200000,Buying a pet,REJECTED,6.7,32352667,Ιερεμίας Ντουλιάς,454-54-0175,1976-11-22,M,Μυτιλήνη,ΤΚ 425 62,9625,32352667,1549575829,Twitter,display3
8709,12885,39749167,39707455,1523695298,200000,Buying a pet,REJECTED,6.7,32352667,Ιερεμίας Ντουλιάς,454-54-0175,1976-11-22,M,Μυτιλήνη,ΤΚ 425 62,9626,32352667,1536307643,Twitter,display2
8710,12885,39749167,39707455,1523695298,200000,Buying a pet,REJECTED,6.7,32352667,Ιερεμίας Ντουλιάς,454-54-0175,1976-11-22,M,Μυτιλήνη,ΤΚ 425 62,9627,32352667,1526872185,Google,display1
8711,12903,30146335,7700328,1522744058,70000,Buying a pet,ACCEPTED,8.7,0,Δομήνικος Κελαϊδώνης,578-05-3880,1977-02-24,M,Ρέθυμνο,ΤΚ 540 62,0,0,0,,
8712,12911,97671942,38246174,1523583285,170000,Buying a pet,ACCEPTED,7.0,0,Βλάσης Βούρας,830-73-1634,1978-03-19,F,Λευκάδα,ΤΚ 340 54,0,0,0,,
8713,12919,39872385,44920263,1523309384,60000,Buying a pet,REJECTED,7.0,0,Σπάρτη-Ρέα Σπασέγκου,809-22-4746,1984-03-12,M,Λιβαδιά,ΤΚ 899 17,0,0,0,,
8714,12944,73590496,82519519,1524160778,190000,Refinance existing loans,ACCEPTED,8.7,0,Άγγελος Σμυρνιώτης,619-68-9159,1981-11-26,M,Χαλκίδα,07209,0,0,0,,
8715,12962,95127576,79551749,1524311507,60000,buying a pet,REJECTED,7.0,0,Εφραίμ Βουτσάς,972-17-7483,1993-08-02,M,Λευκάδα,ΤΚ 892 16,0,0,0,,
8716,12972,66113901,5073761,1522915485,280000,Refinance existing loans,REJECTED,8.7,52034543,Θεοχάρης Κοντογιάννης,615-16-3015,1994-06-13,F,Κιλκίς,18199,9667,52034543,1551533391,Google,display3
8717,12972,66113901,5073761,1522915485,280000,Refinance existing loans,REJECTED,8.7,52034543,Θεοχάρης Κοντογιάννης,615-16-3015,1994-06-13,F,Κιλκίς,18199,9668,52034543,1550789091,Google,display2
8718,12972,66113901,5073761,1522915485,280000,Refinance existing loans,REJECTED,8.7,52034543,Θεοχάρης Κοντογιάννης,615-16-3015,1994-06-13,F,Κιλκίς,18199,9669,52034543,1527896389,Google,display3
8719,12972,66113901,5073761,1522915485,280000,Refinance existing loans,REJECTED,8.7,52034543,Θεοχάρης Κοντογιάννης,615-16-3015,1994-06-13,F,Κιλκίς,18199,9670,52034543,1524293164,Twitter,display1
8720,12988,56411959,64248516,1523117625,190000,Home purchase,REJECTED,14.0,0,Ευκλείδης Μητρόπουλος,816-18-6601,1979-01-15,F,Κατερίνη,65497,0,0,0,,
8721,13021,12465209,67541635,1523621314,40000,Home purchase,REJECTED,14.0,73325160,Απολλωνία Τρίκα,875-36-3418,1987-06-05,M,Τρίκαλα,295 84,0,0,0,,
8722,13049,80227977,9215802,1524408067,50000,Refinance existing loans,ACCEPTED,7.0,0,Αθηνόδωρος Γουργουλής,764-81-5499,1985-02-19,F,Λαμία,516 56,0,0,0,,
8723,13059,69272459,48814097,1525004379,230000,Buying a pet,REJECTED,8.7,0,Ευρύκλεια-Ζηνοβία Παπαχρήστου,553-29-4038,1979-08-26,F,Καρπενήσι,38865,0,0,0,,
8724,13093,62628533,92260411,1522960110,190000,Home purchase,ACCEPTED,14.0,0,Ρίζος Λάτσκος,727-98-0329,1984-12-13,F,Ρόδος,28195,0,0,0,,
8725,13122,66818764,45391192,1524223524,30000,Home purchase,ACCEPTED,7.0,0,Σπυράννα Αναστασίου,853-43-1781,1993-05-10,M,Μυτιλήνη,30133,0,0,0,,
8726,13124,77542763,40760142,1523888317,30000,Refinance existing loans,ACCEPTED,6.7,0,Θεοφανία Πάντζιου,189-93-1405,1980-10-29,F,Άμφισσα,ΤΚ 237 48,0,0,0,,
8727,13127,2690955,89284342,1523168417,170000,Refinance existing loans,REJECTED,6.7,0,Κοσμάς Λαγογιάννης,512-20-8870,1970-10-08,F,Λαμία,758 94,0,0,0,,
8728,13138,40185908,55899477,1523903281,80000,Buying a pet,REJECTED,14.0,0,Σωτήριος Σταματιάδης,108-58-9962,1992-01-18,F,Κομοτηνή,ΤΚ 388 91,0,0,0,,
8729,13154,10744229,16598341,1524247085,180000,buying a pet,ACCEPTED,6.7,0,Θηρεσία Τυμβίου,874-15-8095,1995-03-26,M,Ιωάννινα,446 14,0,0,0,,
8730,13179,36968603,44557038,1523469190,120000,Home purchase,REJECTED,8.7,0,Μαριάννα-Άρτεμις Τσούρα,803-14-6724,1988-04-30,F,Λάρισα,ΤΚ 80944,0,0,0,,
8731,13188,86231405,20938019,1523916492,80000,buying a pet,REJECTED,14.0,31771569,Ξανθή Αναστασίου,381-68-0928,1986-05-18,F,Βέροια,ΤΚ 056 81,9832,31771569,1509144996,Facebook,display1
8732,13188,86231405,20938019,1523916492,80000,buying a pet,REJECTED,14.0,31771569,Ξανθή Αναστασίου,381-68-0928,1986-05-18,F,Βέροια,ΤΚ 056 81,9833,31771569,1527762258,Google,display3
8733,13188,86231405,20938019,1523916492,80000,buying a pet,REJECTED,14.0,31771569,Ξανθή Αναστασίου,381-68-0928,1986-05-18,F,Βέροια,ΤΚ 056 81,9834,31771569,1561304529,Twitter,display2
8734,13192,7120935,54480603,1524702124,150000,Home purchase,REJECTED,6.7,0,Μόσχα Δανδανίδου,526-47-4812,1991-10-16,M,Καστοριά,98165,0,0,0,,
8735,13196,54469699,13295100,1524212428,270000,Refinance existing loans,REJECTED,14.0,0,Πουλχερία Νικολοπούλου,322-37-7587,1996-07-08,F,Πολύγυρος,50993,0,0,0,,
8736,13268,83955727,3902687,1523787316,170000,Buying a pet,REJECTED,8.7,19645618,Προκόπιος Κολοβός,983-90-0038,1993-09-20,M,Λαμία,52293,9878,19645618,1515940992,Google,display3
8737,13268,83955727,3902687,1523787316,170000,Buying a pet,REJECTED,8.7,19645618,Προκόπιος Κολοβός,983-90-0038,1993-09-20,M,Λαμία,52293,9879,19645618,1554072543,Twitter,display1
8738,13319,15150073,1400654,1523379653,150000,Refinance existing loans,ACCEPTED,8.7,1163242,Αιμιλιανός Λέλεκας,118-98-7212,1993-01-25,F,Ναύπλιο,15627,9922,1163242,1545934815,Twitter,display1
8739,13319,15150073,1400654,1523379653,150000,Refinance existing loans,ACCEPTED,8.7,1163242,Αιμιλιανός Λέλεκας,118-98-7212,1993-01-25,F,Ναύπλιο,15627,9923,1163242,1542373418,Twitter,display3
8740,13319,15150073,1400654,1523379653,150000,Refinance existing loans,ACCEPTED,8.7,1163242,Αιμιλιανός Λέλεκας,118-98-7212,1993-01-25,F,Ναύπλιο,15627,9924,1163242,1528799466,Facebook,display3
8741,13323,49387838,33659767,1523725140,20000,home purchase,REJECTED,14.0,0,Μηλιά Παπανάνου,944-06-1403,1993-12-26,F,Κέρκυρα,ΤΚ 91603,0,0,0,,
8742,13346,58955681,96913057,1524731878,260000,Buying a pet,ACCEPTED,14.0,4554923,Λογοθέτης Τζαβέλλας,984-13-8911,1994-10-29,F,Γρεβενά,ΤΚ 43178,9953,4554923,1509801202,Twitter,display2
8743,13346,58955681,96913057,1524731878,260000,Buying a pet,ACCEPTED,14.0,4554923,Λογοθέτης Τζαβέλλας,984-13-8911,1994-10-29,F,Γρεβενά,ΤΚ 43178,9954,4554923,1510615059,Facebook,display3
8744,13346,58955681,96913057,1524731878,260000,Buying a pet,ACCEPTED,14.0,4554923,Λογοθέτης Τζαβέλλας,984-13-8911,1994-10-29,F,Γρεβενά,ΤΚ 43178,9955,4554923,1533696164,Twitter,display1
8745,13346,58955681,96913057,1524731878,260000,Buying a pet,ACCEPTED,14.0,4554923,Λογοθέτης Τζαβέλλας,984-13-8911,1994-10-29,F,Γρεβενά,ΤΚ 43178,9956,4554923,1549424298,Twitter,display1
8746,13346,58955681,96913057,1524731878,260000,Buying a pet,ACCEPTED,14.0,4554923,Λογοθέτης Τζαβέλλας,984-13-8911,1994-10-29,F,Γρεβενά,ΤΚ 43178,9957,4554923,1567368483,Twitter,display2
8747,13369,48843411,25633942,1522610644,30000,Refinance existing loans,REJECTED,14.0,0,Κυριαζής Παληός,934-99-9661,1990-12-07,M,Τρίπολη,085 19,0,0,0,,
8748,13393,98130036,93230625,1524923958,190000,Buying a pet,ACCEPTED,6.7,0,Διαλεκτή-Μαριάνθη Τζιόβα,617-12-2138,1992-11-15,M,Καρπενήσι,16385,0,0,0,,
8749,13412,66334756,58068871,1524541832,60000,Refinance existing loans,REJECTED,6.7,0,Προκόπιος Μπουλούκος,035-36-0992,1996-08-04,M,Ρέθυμνο,ΤΚ 733 21,0,0,0,,
8750,13437,94848491,12034772,1523664699,40000,Refinance existing loans,ACCEPTED,6.7,40468176,Αντιγόνη Μαντά,399-14-3660,1987-08-07,M,Λαμία,35534,0,0,0,,
8751,13441,32361221,55555488,1523763934,20000,Buying a pet,ACCEPTED,7.0,29194297,Βασίλειος Μίσχος,161-50-3199,1993-09-14,F,Έδεσσα,15029,10030,29194297,1554011394,Google,display3
8752,13441,32361221,55555488,1523763934,20000,Buying a pet,ACCEPTED,7.0,29194297,Βασίλειος Μίσχος,161-50-3199,1993-09-14,F,Έδεσσα,15029,10031,29194297,1540114049,Google,display2
8753,13448,66744731,56783391,1524503210,120000,Buying a pet,REJECTED,7.0,0,Πύρρος Μπαλτζής,464-21-6929,1983-12-04,M,Λάρισα,84963,0,0,0,,
8754,13487,93123202,24914740,1524919943,30000,Buying a pet,ACCEPTED,6.7,0,Αφέντης Νάστος,597-78-0491,1977-04-13,M,Πρέβεζα,928 61,0,0,0,,
8755,13535,78230535,65709382,1523646646,100000,home purchase,ACCEPTED,8.7,0,Νεκταρία-Ευτυχία Αργυρίου,177-27-8607,1976-05-30,M,Ηράκλειο,17332,0,0,0,,
8756,13550,93587412,91207027,1524118560,80000,Refinance existing loans,ACCEPTED,7.0,89405143,Αδαμαντία-Γαβριέλλα Ζαρειφοπούλου,515-24-9273,1970-08-10,F,Αργοστόλι,02683,10110,89405143,1556810641,Google,display3
8757,13552,16414129,36922430,1524905068,250000,Refinance existing loans,ACCEPTED,7.0,33088575,Σοφία Ξένου,922-28-7312,1992-12-05,M,Πάτρα,38991,10111,33088575,1560761345,Google,display3
8758,13557,98178909,58012812,1523296383,40000,Buying a pet,ACCEPTED,14.0,0,Σπήλιος Ρίγκος,864-13-1207,1993-05-04,F,Άρτα,ΤΚ 18770,0,0,0,,
8759,13600,58295380,30645485,1524526214,40000,Refinance existing loans,ACCEPTED,7.0,0,Ραχήλ Τάρναρης,722-13-8261,1981-08-03,F,Καβάλα,39629,0,0,0,,
8760,13667,60563879,38599487,1523758521,80000,Buying a pet,ACCEPTED,7.0,0,Θησεύς-Λαοκράτης Μαστρογιάννης,288-78-2417,1975-04-25,M,Ρόδος,34535,0,0,0,,
8761,13689,98286997,50858652,1522901650,230000,Buying a pet,ACCEPTED,14.0,0,Αδαμάντιος Γαρουφαλής,193-58-4345,1992-03-01,M,Αθήνα,ΤΚ 734 21,0,0,0,,
8762,13757,57894186,31007117,1524738063,120000,Refinance existing loans,REJECTED,8.7,0,Οδύσσεια Καράμπη,431-32-1293,1979-04-05,F,Καρδίτσα,100 42,0,0,0,,
8763,13764,74134774,34089223,1523764283,120000,Buying a pet,REJECTED,14.0,0,Σωτήρης Κελλάρης,630-41-7176,1995-08-12,F,Ζάκυνθος,ΤΚ 08753,0,0,0,,
8764,13768,62038547,35632059,1524624805,300000,Refinance existing loans,ACCEPTED,7.0,0,Κάρολος Μανιώτης,566-68-1352,1981-04-12,M,Πρέβεζα,376 41,0,0,0,,
8765,13796,87690294,29358411,1523214802,280000,Refinance existing loans,ACCEPTED,14.0,0,Νεόκλεια-Αθανασία Πολέμη,184-98-1744,1988-12-04,M,Πρέβεζα,ΤΚ 53057,0,0,0,,
8766,13806,64335932,98291022,1525023475,210000,Refinance existing loans,REJECTED,6.7,0,Φανουρία Μάντου,769-45-9208,1993-08-26,M,Λάρισα,55048,0,0,0,,
8767,13840,70161277,22023621,1522673041,190000,buying a pet,REJECTED,6.7,0,Λεώνη Θωμάκου,491-52-2549,1995-09-04,F,Κόρινθος,87443,0,0,0,,
8768,13859,75480058,36484740,1524349267,200000,buying a pet,ACCEPTED,14.0,0,Γαλάτεια Πορφυριάδου,683-87-0749,1979-11-15,F,Λιβαδιά,ΤΚ 944 18,0,0,0,,
8769,13881,9654173,10190923,1524343153,200000,Buying a pet,REJECTED,6.7,26445929,Χριστιάν Σμπρίνης,631-72-6193,1987-04-16,F,Καρπενήσι,290 82,10339,26445929,1514994986,Twitter,display2
8770,13881,9654173,10190923,1524343153,200000,Buying a pet,REJECTED,6.7,26445929,Χριστιάν Σμπρίνης,631-72-6193,1987-04-16,F,Καρπενήσι,290 82,10340,26445929,1513702380,Google,display2
8771,13881,9654173,10190923,1524343153,200000,Buying a pet,REJECTED,6.7,26445929,Χριστιάν Σμπρίνης,631-72-6193,1987-04-16,F,Καρπενήσι,290 82,10341,26445929,1516365862,Twitter,display1
8772,13881,9654173,10190923,1524343153,200000,Buying a pet,REJECTED,6.7,26445929,Χριστιάν Σμπρίνης,631-72-6193,1987-04-16,F,Καρπενήσι,290 82,10342,26445929,1536646219,Google,display3
8773,13883,70521063,37042372,1524763372,80000,Refinance existing loans,REJECTED,7.0,0,Τιμοθέα Τραγούστη,830-43-5528,1971-07-19,F,Βόλος,ΤΚ 887 13,0,0,0,,
8774,13900,99281693,42612865,1524195745,70000,Refinance existing loans,REJECTED,6.7,0,Δέσποινα-Παυλίνα Παλιεράκη,029-07-7965,1985-06-01,M,Αθήνα,ΤΚ 85996,0,0,0,,
8775,13917,39945824,28686585,1522692403,30000,Buying a pet,REJECTED,14.0,0,Ρίζος Κουτσουρέλης,532-59-9791,1972-01-11,M,Σέρρες,19888,0,0,0,,
8776,13922,94685853,23765475,1524799439,270000,Refinance existing loans,ACCEPTED,7.0,0,Όλγα Κατσιμάνη,793-63-9774,1993-05-19,M,Ναύπλιο,95116,0,0,0,,
8777,13944,66766089,77854114,1524381618,50000,Refinance existing loans,ACCEPTED,6.7,5286345,Ζαχαρούλα-Πολύμνια Μίχου,477-39-8094,1985-02-13,M,Σπάρτη,89823,10373,5286345,1515005519,Facebook,display2
8778,13959,3074221,25105639,1522691268,280000,Home purchase,ACCEPTED,14.0,42237425,Επιστήμη Παππά,711-45-3171,1973-06-05,F,Λάρισα,ΤΚ 396 87,0,0,0,,
8779,13978,84415076,39688148,1523989622,280000,Buying a pet,REJECTED,7.0,0,Κανέλλα Καψή,119-36-9496,1980-06-30,M,Ηγουμενίτσα,90266,0,0,0,,
8780,13990,68493103,27848696,1523638422,40000,Home purchase,ACCEPTED,14.0,0,Γεώργιος Ρέγκας,898-36-0058,1986-11-27,F,Αλεξανδρούπολη,ΤΚ 21816,0,0,0,,
8781,14065,12899823,95402444,1524909531,290000,Refinance existing loans,REJECTED,7.0,0,Φιλήμων Χριστόπουλος,426-88-5196,1987-08-19,M,Κατερίνη,22495,0,0,0,,
8782,14079,27882736,40940602,1524092469,180000,buying a pet,ACCEPTED,14.0,0,Αναστασία-Πολυτίμη Κώτσου,383-41-6246,1971-02-17,F,Καλαμάτα,815 33,0,0,0,,
8783,14080,92346481,40940602,1524492517,40000,Refinance existing loans,REJECTED,8.7,0,Αναστασία-Πολυτίμη Κώτσου,383-41-6246,1971-02-17,F,Καλαμάτα,815 33,0,0,0,,
8784,14098,67984965,27441965,1522881273,80000,buying a pet,REJECTED,6.7,0,Παρασκευάς Φραντζής,032-94-2988,1981-05-01,M,Ερμούπολη,176 40,0,0,0,,
8785,14124,3954296,43779952,1524647473,240000,Refinance existing loans,REJECTED,6.7,39912216,Κλεόπας Τσότρας,582-58-3242,1985-06-17,F,Ξάνθη,29771,10527,39912216,1540426083,Facebook,display3
8786,14170,75923186,8158224,1524862670,20000,Buying a pet,ACCEPTED,8.7,62261247,Δωρόθεος Παλλάς,643-79-6952,1985-01-09,M,Ζάκυνθος,76389,10544,62261247,1569099416,Facebook,display3
8787,14173,86442020,35591868,1523745409,260000,Home purchase,REJECTED,6.7,13518642,Μαργιέττα Κόλλια,195-49-3806,1976-06-04,M,Άρτα,ΤΚ 774 73,10545,13518642,1510205549,Twitter,display2
8788,14173,86442020,35591868,1523745409,260000,Home purchase,REJECTED,6.7,13518642,Μαργιέττα Κόλλια,195-49-3806,1976-06-04,M,Άρτα,ΤΚ 774 73,10546,13518642,1539352708,Twitter,display3
8789,14173,86442020,35591868,1523745409,260000,Home purchase,REJECTED,6.7,13518642,Μαργιέττα Κόλλια,195-49-3806,1976-06-04,M,Άρτα,ΤΚ 774 73,10547,13518642,1558466528,Twitter,display1
8790,14173,86442020,35591868,1523745409,260000,Home purchase,REJECTED,6.7,13518642,Μαργιέττα Κόλλια,195-49-3806,1976-06-04,M,Άρτα,ΤΚ 774 73,10548,13518642,1526095569,Google,display3
8791,14237,61399019,23349907,1522632508,240000,Refinance existing loans,ACCEPTED,8.7,41160714,Μαυροειδής Παπαγεωργίου,946-39-6571,1972-04-19,F,Δράμα,97199,10600,41160714,1538174205,Google,display1
8792,14237,61399019,23349907,1522632508,240000,Refinance existing loans,ACCEPTED,8.7,41160714,Μαυροειδής Παπαγεωργίου,946-39-6571,1972-04-19,F,Δράμα,97199,10601,41160714,1556139477,Google,display1
8793,14275,49158006,62309438,1522963868,260000,buying a pet,ACCEPTED,8.7,74490935,Ταξιαρχία Πουλιάση,273-53-0911,1988-07-19,F,Μεσολόγγι,627 31,10622,74490935,1521585239,Facebook,display1
8794,14320,6615651,36395372,1522711049,210000,Home purchase,ACCEPTED,6.7,0,Παύλος Κουκουλιάντας,122-23-0597,1987-11-01,F,Κιλκίς,74933,0,0,0,,
